time_h,time_d,A_gut,A_central,C_mgL,C_uM,KRAS_GDP,KRAS_GTP,KRAS_drug,TE,KRAS_GTP_norm,R,E,E_norm,T,T_change_pct,Z
3775.0,157.29166666666666,0.639049819536893,319.88555617182976,1.5160452899138852,2.7043262395895202,0.05986772062154829,0.011378961946169882,0.928753317432282,0.9287533174322817,0.11561025337308607,1.1026636973252777,0.9286315632797729,0.9286315632797729,0.8984183430303798,-10.158165696962019,0.9457474812674752
3775.5,157.3125,0.38760330039147634,298.7060091292429,1.4156682897120516,2.525273438658672,0.061840560600654106,0.01094023443627583,0.9272192049630702,0.92721920496307,0.1111527818725625,1.102460043444321,0.9248634243073695,0.9248634243073695,0.8984808286429837,-10.151917135701627,0.9457535953823926
3776.0,157.33333333333334,0.23509352662360683,278.84948196298006,1.3215615258909008,2.357405504621657,0.06411509140460689,0.01057659746882777,0.9253083111265654,0.9253083111265654,0.10745823028329021,1.1023221550747462,0.9210369370645327,0.9210369370645327,0.8985382183331063,-10.146178166689367,0.9457595103220463
3776.5,157.35416666666666,0.14259155307777438,260.26487836032993,1.2334828358309475,2.2002904670548475,0.06664504571271831,0.010283572193721278,0.9230713820935605,0.9230713820935603,0.10448109348820825,1.1022494918412382,0.9172226302344114,0.9172226302344114,0.8985905749871613,-10.140942501283867,0.9457651885805325
3777.0,157.375,0.08648612777815715,242.8897673673198,1.1511363382337432,2.053400531990266,0.06939772735895919,0.010056661253116349,0.9205456113879247,0.9205456113879245,0.10217567833166218,1.1022404355014668,0.9134812781727589,0.9134812781727589,0.8986380441885645,-10.136195581143548,0.9457705974537923
3777.5,157.39583333333334,0.05245649488451622,226.65694879824642,1.074203548806855,1.9161675861699161,0.07234975511718936,0.009891497655415632,0.9177587472273951,0.9177587472273949,0.10049761617902289,1.1022924592775514,0.9098647533015812,0.9098647533015812,0.8986808366675765,-10.131916333242351,0.9457757077955521
3778.0,157.41666666666666,0.03181651023147127,211.49829457474183,1.0023615856622836,1.788015671891337,0.0754841864733895,0.009783931640638429,0.9147318818859722,0.914731881885972,0.0994047454688865,1.1024022803909226,0.906416912389271,0.906416912389271,0.8987192134963273,-10.128078650367268,0.9457804931447806
3778.5,157.4375,0.01929770018364426,197.34694652242803,0.9352935854143508,1.6683795672749746,0.07878855411138712,0.009730076917866435,0.9114813689707466,0.9114813689707464,0.09885758148552304,1.1025659958904765,0.903174468313161,0.903174468313161,0.8987534738498311,-10.124652615016894,0.9457849291071603
3779.0,157.45833333333334,0.011704642813745846,184.1385266743962,0.8726944392151478,1.556715018221812,0.08225351159904264,0.0097263304570173,0.9080201579439403,0.9080201579439401,0.09881951744329584,1.1027792024929934,0.9001678185173914,0.9001678185173914,0.8987839450613923,-10.121605493860775,0.9457889929122647
3779.5,157.47916666666666,0.007099228095429068,171.81175703804863,0.8142737300381452,1.4525039779488855,0.08587188928032101,0.009769375296719453,0.9043587354229596,0.9043587354229596,0.0992568530146697,1.1030371015440523,0.8974218144410667,0.8974218144410667,0.898810974665026,-10.118902533497398,0.9457926630935677
