study_id,study_label,grouping,time_h,conc_ngml,sd_ngml,n,dose_mg
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),449.0,0.0482,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),450.0,0.0402,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),452.0,0.0248,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),456.0,0.0167,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),459.0,0.0104,,65,1.0
205,Wiesinger 2020,Strong-induction phase (RIF 600 mg),468.0,0.0025,,65,1.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),0.25,22.0074,9.6081,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),0.5,23.3675,10.2214,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),0.75,24.5912,9.5399,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),1.0,20.8405,7.0187,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),1.5,17.2914,5.724,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),2.0,13.9467,4.9063,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),3.0,8.2795,2.5893,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),4.0,5.4743,1.908,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),5.0,3.8957,1.8398,19,8.0
214,Gurley 2006,Control pre-Rifampicin (Perpetrator Placebo),6.0,2.9302,1.3629,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),146.25,2.9274,2.5894,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),146.5,3.0608,2.5213,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),146.75,2.0358,1.0221,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),147.0,1.4878,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),147.5,1.3459,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),148.0,0.8632,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),149.0,0.3748,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),150.0,0.2955,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),151.0,0.1477,,19,8.0
215,Gurley 2006,with Perpetrator (Rifampicin),152.0,0.1364,,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),0.25,20.6803,15.5102,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),0.5,28.5714,13.0612,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),0.75,23.9456,6.8027,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),1.0,22.8571,7.619,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),1.5,17.9592,6.2585,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),2.0,15.2381,5.9864,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),3.0,10.068,5.7143,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),4.0,7.3469,3.8095,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),5.0,4.3537,,19,8.0
216,Gurley 2006,Control pre-Clarithromycin (Perpetrator Placebo),6.0,3.5374,,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),146.25,87.6191,44.0816,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),146.5,103.9456,31.0204,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),146.75,94.4218,31.5646,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),147.0,90.6122,19.8639,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),147.5,79.7279,20.6803,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),148.0,68.8435,19.8639,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),149.0,52.517,15.5102,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),150.0,42.9932,13.0612,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),151.0,35.6463,13.0612,19,8.0
217,Gurley 2006,with Perpetrator (Clarithomycin),152.0,30.7483,11.9728,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),0.25,20.1361,11.1565,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),0.5,27.8231,10.4082,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),0.75,25.102,8.0272,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),1.0,19.3878,7.0068,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),1.5,18.1633,6.0544,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),2.0,15.3742,4.966,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),3.0,10.3401,3.5374,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),4.0,7.2789,2.8571,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),5.0,4.898,2.6531,19,8.0
218,Gurley 2006,Control pre-Black cohosh (Perpetrator Placebo),6.0,3.8095,1.8367,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),0.25,27.3935,9.4719,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),0.5,29.0971,9.063,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),0.75,24.8722,8.7223,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),1.0,21.3288,8.9267,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),1.5,16.6269,4.77,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),2.0,14.5826,4.4974,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),3.0,9.6763,4.0204,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),4.0,6.6099,2.862,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),5.0,4.6337,2.5213,19,8.0
219,Gurley 2006,Control pre-Milk thistle (Perpetrator Placebo),6.0,3.8842,2.4532,19,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),0.0,0.0,,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),0.25,28.1839,13.4752,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),0.5,37.3965,15.9575,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),0.75,32.4246,14.8937,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),1.0,26.0343,15.0707,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),1.5,25.4874,15.4256,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),2.0,19.9763,9.2196,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),3.0,11.2585,5.1421,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),4.0,7.8603,3.5461,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),5.0,5.1712,2.305,16,8.0
220,Gurley 2008a,Control pre-Rifampicin (Perpetrator Placebo),6.0,4.4326,2.4823,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),146.0,0.0,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),146.25,5.1342,4.4326,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),146.5,3.7085,2.6596,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),146.75,2.8146,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),147.0,2.0981,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),147.5,1.7285,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),148.0,1.1816,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),149.0,0.6204,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),150.0,0.5908,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),151.0,0.3839,,16,8.0
221,Gurley 2008a,with Perpetrator (Rifampicin),152.0,0.1773,,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),0.0,0.0,,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),0.25,55.0476,40.1428,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),0.5,46.8618,23.4459,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),0.75,36.1899,18.8278,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),1.0,28.7152,14.5655,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),1.5,24.7776,12.4334,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),2.0,18.7092,7.8153,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),3.0,11.1898,4.9734,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),4.0,8.2891,4.2635,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),5.0,5.7432,,16,8.0
222,Gurley 2008a,Control pre-Clarithromycin (Perpetrator Placebo),6.0,4.2629,,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),146.0,0.0,,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),146.25,116.5037,43.3394,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),146.5,153.7893,41.208,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),146.75,139.565,49.7337,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),147.0,118.5911,41.5626,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),147.5,103.6411,30.9059,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),148.0,88.3364,23.4459,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),149.0,69.4493,15.9858,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),150.0,53.4042,10.3014,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),151.0,42.6882,10.3014,16,8.0
223,Gurley 2008a,with Perpetrator (Clarithomycin),152.0,38.0108,8.5258,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),0.0,0.0,,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),0.25,48.1283,20.3209,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),0.5,42.0677,17.8253,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),0.75,35.6506,14.2602,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),1.0,30.1248,12.1212,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),1.5,25.1337,12.1212,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),2.0,20.8556,9.9822,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),3.0,12.1212,5.7041,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),4.0,9.2692,4.6346,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),5.0,5.7041,2.3173,16,8.0
224,Gurley 2008a,Control pre-Goldenseal (Perpetrator Placebo),6.0,4.9911,2.6738,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),0.0,0.0,,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),0.25,35.3464,17.762,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),0.5,32.6821,12.9663,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),0.75,31.9716,11.5453,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),1.0,28.4192,11.5453,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),1.5,25.7549,7.46,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),2.0,20.9592,7.9929,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),3.0,13.8544,4.7957,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),4.0,8.5258,4.4405,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),5.0,6.0391,2.3091,16,8.0
225,Gurley 2008a,Control pre-Kava kava (Perpetrator Placebo),6.0,4.7957,2.8419,16,8.0
263,Hohmann 2015,po 0.003 mg,0.25,0.0051,,16,0.003
263,Hohmann 2015,po 0.003 mg,0.5,0.0102,,16,0.003
263,Hohmann 2015,po 0.003 mg,0.75,0.0094,,16,0.003
263,Hohmann 2015,po 0.003 mg,1.0,0.0078,,16,0.003
263,Hohmann 2015,po 0.003 mg,1.5,0.0054,,16,0.003
263,Hohmann 2015,po 0.003 mg,2.0,0.0038,,16,0.003
263,Hohmann 2015,po 0.003 mg,2.5,0.0033,,16,0.003
263,Hohmann 2015,po 0.003 mg,3.0,0.0025,,16,0.003
263,Hohmann 2015,po 0.003 mg,4.0,0.0018,,16,0.003
263,Hohmann 2015,po 0.003 mg,6.0,0.0009,,16,0.003
263,Hohmann 2015,po 0.003 mg,8.0,0.0006,,16,0.003
263,Hohmann 2015,po 0.003 mg,10.0,0.0004,,16,0.003
263,Hohmann 2015,po 0.003 mg,24.0,0.0001,,16,0.003
264,Hohmann 2015,po 3 mg,0.25,5.1473,,16,3.0
264,Hohmann 2015,po 3 mg,0.5,8.556,,16,3.0
264,Hohmann 2015,po 3 mg,0.75,7.098,,16,3.0
264,Hohmann 2015,po 3 mg,1.0,6.9126,,16,3.0
264,Hohmann 2015,po 3 mg,1.5,5.0185,,16,3.0
264,Hohmann 2015,po 3 mg,2.0,3.8436,,16,3.0
264,Hohmann 2015,po 3 mg,2.5,2.9437,,16,3.0
264,Hohmann 2015,po 3 mg,3.0,2.3783,,16,3.0
264,Hohmann 2015,po 3 mg,4.0,1.682,,16,3.0
264,Hohmann 2015,po 3 mg,6.0,0.7765,,16,3.0
264,Hohmann 2015,po 3 mg,8.0,0.5353,,16,3.0
264,Hohmann 2015,po 3 mg,10.0,0.3998,,16,3.0
264,Hohmann 2015,po 3 mg,24.0,0.0505,,16,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),0.08333333333333333,2.0,2.06,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),0.25,5.06,4.05,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),0.5,7.44,3.66,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),1.0,6.17,1.16,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),1.25,5.75,2.17,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),1.5,4.39,1.05,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),1.75,3.97,0.97,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),2.0,3.58,0.89,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),2.5,2.69,0.67,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),3.0,2.5,0.78,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),4.0,1.69,0.59,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),5.0,1.31,0.38,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),6.0,1.11,0.39,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),7.0,0.92,0.27,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),8.0,0.69,0.31,10,3.0
285,Kharasch 2004,po #1 Control (Perpetrator Placebo),9.0,0.61,0.28,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),128.08333333333334,0.722,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),128.25,1.03,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),128.5,0.833,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),129.0,0.528,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),129.25,0.444,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),129.5,0.444,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),129.75,0.333,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),130.0,0.333,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),130.5,0.222,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),131.0,0.194,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),132.0,0.139,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),133.0,0.111,,10,3.0
286,Kharasch 2004,po #1 with Perpetrator (Rifampicin),134.0,0.111,,10,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.0,0.2321,0.0387,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.17,3.2882,0.0387,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.25,7.3888,4.1779,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.33,11.4894,5.9961,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.5,14.0426,4.8743,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),0.75,12.6499,5.4159,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.0,8.4333,2.9014,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.17,8.0851,2.7079,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.25,7.5435,2.3985,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.33,7.0793,2.3598,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.5,6.5764,2.3598,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),1.75,5.7253,1.8956,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),2.0,4.9516,1.6248,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),2.5,3.9845,1.7021,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),3.0,3.3656,1.1992,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),3.5,3.1721,1.2766,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),4.0,2.5919,0.9671,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),5.0,1.9342,0.6963,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),6.0,1.47,0.6576,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),7.0,1.2766,0.5029,12,3.0
303,Kharasch 2011,po Control (Perpetrator Placebo),9.0,0.8897,0.4255,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.0,0.1161,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.08,1.1605,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.17,4.4874,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.25,7.3888,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.33,9.6325,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.5,10.5609,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),132.75,9.2456,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.08,6.8472,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.17,6.3443,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.25,6.0735,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.33,5.764,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.5,5.2224,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),133.75,4.4101,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),134.0,4.0619,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),134.5,3.2882,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),135.0,2.94,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),135.5,2.3598,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),136.0,1.8956,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),137.0,1.4313,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),138.0,1.0832,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),139.0,0.9284,,12,3.0
304,Kharasch 2011,po with Perpetrator (Rifampicin @ 5 mg),141.0,0.5416,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.0,0.0774,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.08,1.4313,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.17,5.648,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.25,9.0522,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.33,10.4062,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.5,10.4062,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),132.75,8.0077,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.08,5.9188,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.17,5.5706,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.25,5.2611,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.33,4.8743,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.5,4.3327,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),133.75,3.6364,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),134.0,3.2495,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),134.5,2.5532,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),135.0,2.2437,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),135.5,1.7408,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),136.0,1.4313,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),137.0,1.0832,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),138.0,0.8124,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),139.0,0.6576,,12,3.0
305,Kharasch 2011,po with Perpetrator (Rifampicin @ 10 mg),140.0,0.5803,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.0,0.0772,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.08,1.1583,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.17,3.1274,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.25,5.2896,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.33,6.4093,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.5,6.5637,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),132.75,5.0579,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.08,3.7838,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.17,3.4363,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.25,3.2046,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.33,2.973,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.5,2.5869,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),133.75,2.2394,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),134.0,2.0463,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),134.25,1.8147,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),134.5,1.6216,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),135.0,1.3514,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),135.5,1.0425,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),136.0,0.888,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),137.0,0.6178,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),138.0,0.4633,,12,3.0
306,Kharasch 2011,po with Perpetrator (Rifampicin @ 25 mg),139.0,0.4247,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.0,0.0386,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.08,1.39,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.17,3.8996,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.25,3.7066,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.33,3.7452,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.5,3.8996,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),132.75,3.166,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.08,2.5869,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.17,2.5483,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.25,2.2008,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.33,2.0077,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.5,1.7761,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),133.75,1.5058,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),134.0,1.2741,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),134.25,1.2355,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),134.5,1.0425,,12,3.0
307,Kharasch 2011,po with Perpetrator (Rifampicin @ 75 mg),134.75,1.0425,,12,3.0
